FIPS,White,Black,Asian,Hispanic,AIAN
47011,0.8495120603940343,0.04846252992082489,0.011646105689559934,0.06795249493647579,0.002992082489412631
47013,0.9604298227744958,0.004405174169892035,0.0036412711346506415,0.016372988388673865,0.0029537584029333875
47015,0.9338894250654901,0.018337239762856748,0.002619605680408107,0.024679442989107955,0.002964290638356542
47017,0.8409282700421941,0.09876933895921237,0.0041842475386779186,0.031364275668073135,0.004676511954992968
47019,0.9428099936120378,0.016200582014337425,0.003956987720917028,0.021222230108595357,0.0025374405564624887
47021,0.9143455395403194,0.022131865991429685,0.004333852746396572,0.03820120763537203,0.003968640436306973
47023,0.8477019779712819,0.09192088114872268,0.006516348538146589,0.02917940141860331,0.0048440113026930395
47025,0.9495989763754954,0.011047654713978092,0.008551009580875698,0.015073494991105702,0.0030583902880504323
47027,0.9452578815459702,0.014509959108297058,0.001055269753330695,0.023875478169106977,0.002638174383326738
47029,0.9273313147587433,0.01980610572515903,0.0046112392010889194,0.028028556348787467,0.004527903552876469
47031,0.8743284561833854,0.038159235778818086,0.010900171016946224,0.05042408747775916,0.003593083314619358
47033,0.7271224211055999,0.13766084393645317,0.002587880094888937,0.11293221191862554,0.0023003378621234993
47035,0.9414670046610516,0.006361926567994112,0.006083898928775861,0.032071305912175975,0.003270913402567667
47037,0.5635005112560135,0.26814819160646136,0.03795726681976409,0.10487872336859044,0.002332780171089171
47039,0.914910362920857,0.027547004809794492,0.005771753388718845,0.03515522518583297,0.003060778312199388
47041,0.874203187250996,0.014591633466135458,0.009711155378486056,0.08441235059760956,0.00298804780876494
47043,0.8916321458160729,0.03858970818374298,0.0060572585841848475,0.03976801988400994,0.003976801988400994
47045,0.7904404771609467,0.14559386973180077,0.0065487350887204155,0.03665661259204913,0.002690144289557349
47047,0.6737080257204097,0.27454155751369375,0.006954036675398905,0.030745415575136936,0.0036675398904501074
47049,0.9582995294499432,0.0042187246470874575,0.004867759208177835,0.01746984693601601,0.003786034939693872
47051,0.8802777388132978,0.05010052835834853,0.008860522747463411,0.0374994155328003,0.003927619581989059
47053,0.7663249320827302,0.17959904023478554,0.003628864343929088,0.02990342858275992,0.0023795831763469433
47055,0.83671653595202,0.09968364858630462,0.00481117774995057,0.033546431160614246,0.004053252487972055
47057,0.9387937263569516,0.00820334084243635,0.0026352701151868066,0.03506609427466315,0.003315339822331789
47059,0.9260035351807504,0.02109704641350211,0.005716159197171855,0.03153153153153153,0.0025088379518759265
47061,0.9526202971394782,0.00724369872126543,0.004878409342893045,0.014783058614827408,0.006134969325153374
47063,0.8082295849548055,0.03759748213150591,0.009410998620133646,0.12215693266562272,0.0022791051024046885
47065,0.7082005532390151,0.18886586001906025,0.02114651003394255,0.06123858910397671,0.002356590671396232
47067,0.967577304112879,0.005103572500750525,0.0019513659561693185,0.006754728309816872,0.003752626838787151
47069,0.5388029220014139,0.4175241536407195,0.007972665148063782,0.019637106276019167,0.0026313722409865683
47071,0.9182289143155306,0.0321642875778018,0.005180574708359733,0.025828332898512916,0.004286086988930715
47073,0.9483436469737839,0.014315685548562261,0.0054653479311013555,0.016625235803317994,0.002538742264769662
47075,0.43377742946708464,0.5067733990147784,0.0020152261531571876,0.04327138378862517,0.0024630541871921183
47077,0.8685080094820774,0.07697004525536959,0.003699446878816177,0.02711730479132246,0.0027296889591264997
47079,0.8693437684400137,0.07397745271592285,0.0057455200472064346,0.02838597471971179,0.003602596353924035
47081,0.8983350050150452,0.04794383149448345,0.004012036108324975,0.02740220661985958,0.006178535606820462
47083,0.9105396595436436,0.030665217916213933,0.0050706265845708075,0.027888446215139442,0.003138959314258119
47085,0.9215376513954713,0.02517114270668773,0.006529752501316482,0.026434965771458662,0.004054765666140074
47087,0.9480933115262116,0.007316863217698201,0.0013772918998020143,0.023155720065421364,0.006197813549109065
47089,0.919335076714884,0.018652963443849094,0.006382239452846406,0.03765338404988754,0.00352943327908125
47091,0.9393804323601516,0.022119456206819703,0.0021729440606195675,0.021618007577445954,0.0033987073768665032
47093,0.8177092141277864,0.08685494528896322,0.02404947272381835,0.04689010399376998,0.00221098980940391
47095,0.6659528907922913,0.28022840827980017,0.0024268379728765166,0.02769450392576731,0.003854389721627409
47097,0.5961102493735831,0.34928210635166845,0.00524997017062403,0.02692598337509446,0.006602235214572644
47099,0.9321769061799406,0.017527570823614665,0.004823478792545121,0.025249665979754976,0.004166761022668086
47101,0.9279128914322048,0.020187569543792718,0.005563503417580671,0.025512637100619934,0.004609759974566842
47103,0.8629632775559897,0.06806534726351256,0.005945808205215323,0.037373651575639176,0.005521107619128514
47105,0.8676893925591226,0.012790146849834202,0.008217031665634224,0.09629049302189994,0.0033341835805123345
47107,0.8865905848787446,0.037333883925219614,0.006888655304452286,0.04516104812673624,0.0036038741647270818
47109,0.8931415758138096,0.06004020722183562,0.003711435861749014,0.024085672311142038,0.0027449161060852083
47111,0.9139435279187818,0.009636738578680203,0.009121192893401015,0.0514752538071066,0.0036881345177664977
47113,0.5536362992420792,0.3744978395717596,0.010857796262003784,0.04165022312619532,0.001720247310848689
47115,0.913479210736207,0.03904705759961161,0.006450046814855915,0.020355792904948503,0.00454277490723723
47117,0.8508071565942071,0.06203741476776036,0.0056821493094003145,0.05883209977271403,0.003613264176234046
47119,0.7844692693168538,0.11682215223720958,0.009051835125873988,0.06527422900944797,0.0033077822013587656
