Delta,Feature,Mu_star,Morris_sensitivity
2e-06,AGE5064,4.764907494282907e-06,4.050985606753261e-07
2e-06,VaccinationFull,0.05039080271503945,0.009340803933663246
4e-06,AGE5064,2.858944496569744e-06,2.430591364051957e-07
4e-06,VaccinationFull,0.02553382891230117,0.004733135348017057
6e-06,AGE5064,2.541283996950883e-06,2.160525656935072e-07
6e-06,VaccinationFull,0.017173123685020115,0.003183334510018547
8e-06,AGE5064,1.9059629977131627e-06,1.6203942427013044e-07
8e-06,VaccinationFull,0.01297097161959325,0.0024043931868457853
1e-05,AGE5064,1.9059629977131625e-06,1.6203942427013044e-07
1e-05,VaccinationFull,0.010464928084318833,0.001939854817719226
2e-05,AGE5064,0.01245032208996169,0.001058490131159773
2e-05,VaccinationFull,0.012060647955079235,0.002235649003219962
4e-05,AGE5064,0.007424690769860361,0.0006312255899906948
4e-05,VaccinationFull,0.006243553587908778,0.0011573502856022113
6e-05,AGE5064,0.008534060503435551,0.0007255409744692581
6e-05,VaccinationFull,0.004867170350622708,0.0009022139261007824
8e-05,AGE5064,0.007662685986931056,0.0006514592503500256
8e-05,VaccinationFull,0.005492532693197378,0.001018135616463991
0.0001,AGE5064,0.0072609804606255345,0.0006173074161922922
0.0001,VaccinationFull,0.004942552775484761,0.0009161873580118083
