Delta,Feature,Mu_star,Morris_sensitivity
0.0001,AGE1829,0.005953813857903917,0.0004682174776059239
0.0001,VaccinationFull,0.0045327135520865,0.0008402165930343849
0.0002,AGE1829,0.00794762030772793,0.000625013616862397
0.0002,VaccinationFull,0.004311931563338901,0.0007992908455197485
0.0003,AGE1829,0.009115979596082346,0.0007168952665052611
0.0003,VaccinationFull,0.003180097673381914,0.000589485923154258
0.0004,AGE1829,0.007839623679370009,0.0006165205886746644
0.0004,VaccinationFull,0.0031621415165653324,0.0005861574399551654
0.0005,AGE1829,0.007482145547935674,0.0005884079346693224
0.0005,VaccinationFull,0.0028339973468926765,0.0005253302614674491
0.0006,AGE1829,0.007784638235188483,0.0006121964450930612
0.0006,VaccinationFull,0.0029567807538473565,0.0005480902825204289
0.0007,AGE1829,0.007512033225983242,0.0005907583496404511
0.0007,VaccinationFull,0.0028641042106849813,0.0005309110876617001
0.0008,AGE1829,0.00775967448775031,0.000610233255927922
0.0008,VaccinationFull,0.0028514713347783977,0.0005285693663434469
0.0009,AGE1829,0.007428069883425057,0.0005841553376212281
0.0009,VaccinationFull,0.0027038467576308354,0.0005012046061763346
0.001,AGE1829,0.007465819068897263,0.0005871239941538824
0.001,VaccinationFull,0.0026062662170554156,0.00048311637086065015
